Method,Power,Sample Size,Avg Error,Avg Time,Variance,Avg Percent Error,Estimates
Importance Sampling,2,3000,306.0,0.6027540922164917,126367.19000000002,0.00633592844127878,"47832.0, 48212.0, 48124.0, 48131.0, 48020.0, 47756.0, 48269.0, 48802.0, 48444.0, 48696.0, 47814.0, 48697.0, 48550.0, 48035.0, 48550.0, 48803.0, 47536.0, 48181.0, 48397.0, 48093.0"
Importance Sampling,2,4000,450.0,0.7665685296058655,334605.61,0.009317541825409972,"46774.0, 48743.0, 47695.0, 48208.0, 49319.0, 48007.0, 48657.0, 48943.0, 48866.0, 48298.0, 48056.0, 48909.0, 47925.0, 48452.0, 48341.0, 47782.0, 47536.0, 48244.0, 48888.0, 48403.0"
Importance Sampling (Submatrix Method),0,5,48296.0,0.02032519578933716,0.0,1.0,"0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0"
Importance Sampling (Submatrix Method),0,100,128578.8,0.1260508418083191,102258696058.19,2.6623074374689417,"144042.0, 0.0, 24007.0, 0.0, 96028.0, 0.0, 0.0, 0.0, 0.0, 24007.0, 0.0, 0.0, 312092.0, 0.0, 0.0, 1464433.0, 24007.0, 144042.0, 0.0, 0.0"
Importance Sampling (Submatrix Method),0,500,18774.1,1.5398741602897643,567315316.99,0.38872991552095415,"56848.0, 48590.0, 38219.0, 52047.0, 68372.0, 50318.0, 32265.0, 83544.0, 25735.0, 69140.0, 49742.0, 70100.0, 110624.0, 50703.0, 21894.0, 12867.0, 35722.0, 24199.0, 19205.0, 27848.0"
Importance Sampling (Submatrix Method),0,1000,19682.85,3.031883728504181,471195844.54749995,0.40754617359615697,"69716.0, 27560.0, 79631.0, 60089.0, 22278.0, 45253.0, 31905.0, 17693.0, 25975.0, 76654.0, 44245.0, 19157.0, 74806.0, 39467.0, 31929.0, 46813.0, 65563.0, 30753.0, 81432.0, 20982.0"
Importance Sampling (Submatrix Method),0,2000,10528.9,5.919591581821441,143564948.33999997,0.21800770250124235,"61035.0, 33120.0, 36364.0, 72276.0, 33732.0, 50799.0, 38525.0, 41610.0, 47002.0, 62013.0, 40037.0, 39161.0, 54835.0, 53991.0, 47047.0, 65686.0, 55696.0, 31197.0, 57046.0, 64996.0"
Importance Sampling (Submatrix Method),0,3000,8197.45,8.990080642700196,104779191.82750002,0.1697335183037933,"56109.0, 36810.0, 37793.0, 53537.0, 48624.0, 52190.0, 62590.0, 69595.0, 39160.0, 41222.0, 68546.0, 43590.0, 48288.0, 51351.0, 30513.0, 58919.0, 46501.0, 42890.0, 49755.0, 40500.0"
Importance Sampling (Submatrix Method),0,4000,6475.9,10.812912392616273,66058622.960000016,0.13408770912704987,"42938.0, 51427.0, 71066.0, 39940.0, 46375.0, 44999.0, 54059.0, 41033.0, 41145.0, 60381.0, 52626.0, 55624.0, 43543.0, 47256.0, 39611.0, 48158.0, 44294.0, 35943.0, 47005.0, 39793.0"
Importance Sampling (Submatrix Method),1,5,173291.15,0.00875086784362793,320234848538.6875,3.5881056402186515,"0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2596495.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0"
Importance Sampling (Submatrix Method),1,100,23006.7,0.021304821968078612,935410317.29,0.4763686433659102,"26588.0, 54184.0, 83284.0, 55851.0, 150648.0, 47496.0, 38907.0, 72374.0, 32710.0, 27106.0, 11162.0, 26087.0, 50141.0, 26811.0, 38102.0, 24820.0, 24994.0, 15676.0, 20126.0, 32131.0"
Importance Sampling (Submatrix Method),1,500,7503.35,0.6004135131835937,110447765.3475,0.15536172767931095,"43465.0, 52537.0, 44359.0, 84855.0, 39640.0, 45354.0, 40422.0, 48019.0, 48297.0, 39551.0, 39279.0, 46637.0, 58009.0, 44897.0, 45725.0, 33757.0, 52095.0, 37151.0, 39188.0, 41242.0"
Importance Sampling (Submatrix Method),1,1000,4376.1,2.8025583624839783,22881034.66,0.09060998840483683,"51843.0, 52960.0, 48742.0, 42747.0, 42942.0, 44670.0, 49614.0, 51190.0, 43563.0, 55670.0, 41413.0, 53412.0, 52418.0, 44310.0, 54042.0, 50158.0, 42276.0, 46478.0, 56783.0, 52273.0"
Importance Sampling (Submatrix Method),1,2000,3407.95,6.0021028280258175,14582501.8475,0.07056381480867982,"40162.0, 50036.0, 42267.0, 49385.0, 43127.0, 46524.0, 39748.0, 44518.0, 47693.0, 50456.0, 50857.0, 45563.0, 52209.0, 47836.0, 45332.0, 49115.0, 43346.0, 46346.0, 45627.0, 54414.0"
Importance Sampling (Submatrix Method),1,3000,3119.0,9.060710728168488,10785645.91,0.06458091767434156,"53341.0, 50241.0, 51843.0, 48157.0, 51173.0, 49722.0, 53091.0, 52325.0, 49262.0, 50565.0, 46690.0, 53825.0, 51393.0, 44050.0, 43354.0, 50362.0, 45252.0, 57022.0, 49825.0, 48853.0"
Importance Sampling (Submatrix Method),1,4000,3223.75,10.647210085391999,12528034.6875,0.066749834354812,"49302.0, 52630.0, 51399.0, 45251.0, 50082.0, 44134.0, 47548.0, 46641.0, 43955.0, 46053.0, 45789.0, 49662.0, 51864.0, 45721.0, 53046.0, 51525.0, 44377.0, 53689.0, 44196.0, 54941.0"
Importance Sampling (Submatrix Method),1.5,5,748789.05,0.0076734662055969235,9405172257783.648,15.504162870631106,"0.0, 0.0, 0.0, 0.0, 0.0, 106089.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14086626.0, 0.0, 79177.0, 124337.0"
Importance Sampling (Submatrix Method),1.5,100,33136.65,0.03402174711227417,6693232841.1475,0.686115827397714,"72700.0, 23232.0, 38389.0, 40571.0, 77840.0, 43361.0, 62375.0, 52542.0, 90434.0, 41976.0, 42239.0, 31739.0, 411202.0, 52436.0, 35323.0, 31487.0, 28552.0, 32851.0, 19428.0, 37424.0"
Importance Sampling (Submatrix Method),1.5,500,83448.8,0.8303754925727844,116864309111.2,1.727861520622826,"54781.0, 47767.0, 55282.0, 56988.0, 46146.0, 45022.0, 43550.0, 49644.0, 49687.0, 36778.0, 52438.0, 65598.0, 36443.0, 46895.0, 40062.0, 51946.0, 47203.0, 52759.0, 49224.0, 1617087.0"
Importance Sampling (Submatrix Method),1.5,1000,14071.8,2.849486494064331,1983626755.1599994,0.29136574457512004,"49203.0, 45375.0, 49226.0, 46923.0, 52287.0, 42614.0, 52988.0, 53200.0, 252208.0, 41750.0, 51733.0, 48035.0, 45241.0, 53229.0, 58497.0, 47789.0, 53783.0, 53918.0, 43743.0, 40774.0"
Importance Sampling (Submatrix Method),1.5,2000,1982.95,6.277896583080292,5939536.727500001,0.041058265694881566,"44364.0, 49179.0, 47662.0, 44622.0, 50505.0, 48096.0, 51725.0, 46549.0, 50058.0, 48501.0, 46969.0, 45709.0, 49190.0, 46222.0, 48890.0, 45535.0, 52530.0, 47049.0, 53272.0, 48006.0"
Importance Sampling (Submatrix Method),1.5,3000,2461.15,9.22076964378357,9356311.547500001,0.05095970680801722,"49246.0, 47016.0, 54946.0, 50791.0, 46848.0, 46211.0, 50518.0, 48197.0, 45686.0, 48100.0, 47971.0, 54322.0, 50288.0, 50889.0, 48092.0, 46741.0, 57033.0, 50477.0, 45841.0, 51416.0"
Importance Sampling (Submatrix Method),1.5,4000,1225.4,10.79377121925354,3131392.94,0.025372701673016397,"45594.0, 48176.0, 48278.0, 46960.0, 48368.0, 47134.0, 49551.0, 45994.0, 48654.0, 48311.0, 53134.0, 49406.0, 48703.0, 48629.0, 48648.0, 45067.0, 47830.0, 47939.0, 47018.0, 51094.0"
Importance Sampling (Submatrix Method),1.8419585833184278,5,48296.0,0.007748305797576904,0.0,1.0,"0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0"
Importance Sampling (Submatrix Method),1.8419585833184278,100,115495.75,0.015508162975311279,190071144525.52753,2.391414402849097,"2039999.0, 32933.0, 126418.0, 49317.0, 39297.0, 56710.0, 38074.0, 30250.0, 18934.0, 39931.0, 38853.0, 36353.0, 41068.0, 60471.0, 25344.0, 45502.0, 24874.0, 23433.0, 49945.0, 24467.0"
